geo_key,year,net_interprovincial,net_intraprovincial,geo_name,geo_type,province,avg_rent,share_25_44,share_65plus,population,intl_inmigration,natural_increase_rate,unemployment_rate,participation_rate,rd_provincial,rent_deviation,log_population
"oshawa, ontario",2002,27,5296,"Oshawa (CMA), Ontario",CMA,Ontario,762.0,0.3229373800802372,0.10326498897927469,315315.0,857,5.264576693148121,7.1,67.8,11392.0,63.375,12.661327418140853
"oshawa, ontario",2003,-185,5153,"Oshawa (CMA), Ontario",CMA,Ontario,781.125,0.3185037956186301,0.10411326175527238,323004.0,943,5.281668338472588,6.9,68.5,11983.0,69.0,12.685419986029043
"oshawa, ontario",2004,-324,4611,"Oshawa (CMA), Ontario",CMA,Ontario,799.0,0.3145163729635881,0.10529149501218973,330606.0,1006,5.40522555549506,6.8,68.4,12956.0,80.375,12.708682613024699
"oshawa, ontario",2005,-454,4360,"Oshawa (CMA), Ontario",CMA,Ontario,803.625,0.30962645379823295,0.10655363952909966,337736.0,802,5.039439088518843,6.6,68.0,13664.0,62.625,12.730019804186137
"oshawa, ontario",2006,-591,3011,"Oshawa (CMA), Ontario",CMA,Ontario,813.625,0.3033115891096873,0.10783721457075973,344306.0,760,4.911328876057925,6.4,67.7,13825.0,70.0,12.749286075837567
"oshawa, ontario",2007,-647,3582,"Oshawa (CMA), Ontario",CMA,Ontario,816.5,0.29553606327454995,0.11027061826040972,347944.0,849,5.25371898926264,6.4,67.7,14059.0,59.5,12.759796826267443
"oshawa, ontario",2008,-710,3622,"Oshawa (CMA), Ontario",CMA,Ontario,836.75,0.287722371509235,0.11306507024048437,352788.0,767,4.8641110241844965,6.6,67.6,14194.0,58.875,12.773622588930856
"oshawa, ontario",2009,-544,3991,"Oshawa (CMA), Ontario",CMA,Ontario,842.5,0.2801529088787335,0.11592698209253449,357337.0,863,5.15199937314076,9.2,67.1,13807.0,53.875,12.78643459308616
"oshawa, ontario",2010,-442,3405,"Oshawa (CMA), Ontario",CMA,Ontario,855.0,0.27426622252126054,0.11881073449443531,362644.0,672,4.798093998521966,8.8,67.0,13919.0,53.375,12.80117691577671
"oshawa, ontario",2011,-470,4484,"Oshawa (CMA), Ontario",CMA,Ontario,879.5,0.27037612005338124,0.12237383228477272,367170.0,795,4.956831985183975,8.0,66.7,14412.0,60.375,12.813580235044494
"oshawa, ontario",2012,-542,3983,"Oshawa (CMA), Ontario",CMA,Ontario,887.875,0.26780062335403126,0.12741710760508027,372501.0,860,4.359719839678283,8.0,66.2,14635.0,50.375,12.827995001361906
"oshawa, ontario",2013,-853,3928,"Oshawa (CMA), Ontario",CMA,Ontario,931.625,0.2655942924584599,0.13207707302841837,377045.0,920,4.280656155100851,7.6,66.3,14241.0,77.375,12.84011982270213
"oshawa, ontario",2014,-762,4166,"Oshawa (CMA), Ontario",CMA,Ontario,950.875,0.26455929953781665,0.13586406249180294,381234.0,819,4.173289895444793,7.4,65.9,15137.0,72.625,12.851168638809996
"oshawa, ontario",2015,-483,5509,"Oshawa (CMA), Ontario",CMA,Ontario,985.25,0.26371141132807535,0.1394210694213547,385573.0,1029,3.6932046590399223,6.8,65.3,14708.0,61.125,12.862485818520073
"oshawa, ontario",2016,-267,4152,"Oshawa (CMA), Ontario",CMA,Ontario,1028.125,0.2641977512047118,0.14202340582851022,392210.0,986,3.883123836720124,6.6,65.0,15588.0,74.625,12.879552689614643
"oshawa, ontario",2017,-354,4076,"Oshawa (CMA), Ontario",CMA,Ontario,1084.75,0.2665318848468278,0.1448244032016535,398669.0,1369,3.092791262927391,6.1,65.2,15887.0,88.0,12.895886777650286
"oshawa, ontario",2018,-226,5196,"Oshawa (CMA), Ontario",CMA,Ontario,1160.375,0.26904813003076117,0.14708138763286882,405381.0,1510,3.525078876415027,5.7,64.9,17095.0,100.875,12.912582644610167
"ottawa-gatineau, ontario/quebec",2001,3245,1107,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,761.5,0.3315709595437369,0.1066593630843222,1170202.0,8272,4.532550790376362,6.3,67.3,11733.0,90.0,13.972686941444366
"ottawa-gatineau, ontario/quebec",2002,1368,471,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,776.75,0.3276677749377862,0.10767539570674202,1186232.0,6838,4.595222519709467,7.1,67.8,11392.0,78.125,13.986292454923921
"ottawa-gatineau, ontario/quebec",2003,742,-297,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,791.125,0.32215633970734175,0.10885184593149107,1201128.0,6901,4.94535136971247,6.9,68.5,11983.0,79.0,13.998771673234895
"ottawa-gatineau, ontario/quebec",2004,308,514,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,792.0,0.3160063590171738,0.11033406289883074,1212137.0,6577,4.7568880415332595,6.8,68.4,12956.0,73.375,14.007895475526906
"ottawa-gatineau, ontario/quebec",2005,206,2563,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,788.5,0.3096973756636086,0.11181830598746514,1222671.0,7213,4.731444517781153,6.6,68.0,13664.0,47.5,14.016548367849861
"ottawa-gatineau, ontario/quebec",2006,1278,2298,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,796.625,0.3031887482255022,0.11423147229838788,1234152.0,6968,4.843811783313562,6.4,67.7,13825.0,53.0,14.025894652523112
"ottawa-gatineau, ontario/quebec",2007,2719,3566,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,810.25,0.29813974137965515,0.1161991688631664,1250095.0,7607,5.2907978993596485,6.4,67.7,14059.0,53.25,14.03873010639063
"ottawa-gatineau, ontario/quebec",2008,2752,3862,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,839.625,0.29313100864575997,0.11837725736188232,1270565.0,7232,5.573111174949727,6.6,67.6,14194.0,61.75,14.05497224139393
"ottawa-gatineau, ontario/quebec",2009,3227,2952,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,865.875,0.2882869981538176,0.12071091569874327,1291855.0,8367,5.534676879371137,9.2,67.1,13807.0,77.25,14.07158972792436
"ottawa-gatineau, ontario/quebec",2010,1679,2278,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,887.0,0.2842148004969896,0.12281331409044664,1315118.0,8323,5.048976593735316,8.8,67.0,13919.0,85.375,14.089436953408466
"ottawa-gatineau, ontario/quebec",2011,1208,3276,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,909.375,0.28158329246056557,0.12572438400682917,1335445.0,7979,5.380977876288428,8.0,66.7,14412.0,90.25,14.104775127606608
"ottawa-gatineau, ontario/quebec",2012,-167,1690,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,930.25,0.2798199522131922,0.13053168558381967,1351419.0,8115,4.720963668558752,8.0,66.2,14635.0,92.75,14.116665709495235
"ottawa-gatineau, ontario/quebec",2013,-433,2411,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,942.875,0.27758790136857703,0.13544071699939858,1363460.0,7388,4.878764320185411,7.6,66.3,14241.0,88.625,14.125536144570503
"ottawa-gatineau, ontario/quebec",2014,340,3234,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,949.0,0.2751738938258968,0.14010302772995858,1375552.0,6062,4.085632531521891,7.4,65.9,15137.0,70.75,14.134365663066948
"ottawa-gatineau, ontario/quebec",2015,2889,3956,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,972.625,0.27285653717585234,0.14409518425690115,1386868.0,9069,4.399120896869781,6.8,65.3,14708.0,48.5,14.142558525337646
"ottawa-gatineau, ontario/quebec",2016,4160,8534,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,990.125,0.27073746631187284,0.14810984211864756,1407766.0,7912,3.52260247796864,6.6,65.0,15588.0,36.625,14.15751460870669
"ottawa-gatineau, ontario/quebec",2017,4250,5381,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,1024.375,0.2716975013986267,0.1513926425277151,1437124.0,9573,3.2801623241974944,6.1,65.2,15887.0,27.625,14.178154452222104
"ottawa-gatineau, ontario/quebec",2018,4028,5022,"Ottawa - Gatineau (CMA), Ontario/Quebec",CMA,Ontario,1059.5,0.2733182255568748,0.15445394117241892,1466353.0,10935,3.002687620238783,5.7,64.9,17095.0,0.0,14.198288923711928
"peterborough, ontario",2001,8,975,"Peterborough (CMA), Ontario",CMA,Ontario,628.75,0.26312639850132696,0.17107248790133736,115302.0,196,-1.4050059842847478,6.3,67.3,11733.0,-42.75,11.655310052160482
"peterborough, ontario",2002,19,716,"Peterborough (CMA), Ontario",CMA,Ontario,638.0,0.25836225735955776,0.17176158032309208,116685.0,179,-2.151090542914685,7.1,67.8,11392.0,-60.625,11.667233275308984
"peterborough, ontario",2003,-10,592,"Peterborough (CMA), Ontario",CMA,Ontario,652.25,0.25320151058683754,0.17221538592099123,117835.0,184,-1.722747910213434,6.9,68.5,11983.0,-59.875,11.677040619822195
"peterborough, ontario",2004,-125,768,"Peterborough (CMA), Ontario",CMA,Ontario,707.75,0.24887395920154237,0.1729514476464695,118779.0,212,-1.5070003956928415,6.8,68.4,12956.0,-10.875,11.685019902608667
"peterborough, ontario",2005,-218,445,"Peterborough (CMA), Ontario",CMA,Ontario,726.125,0.2447806278266384,0.17330318252365615,119842.0,158,-0.44224896113215734,6.6,68.0,13664.0,-14.875,11.693929487530346
"peterborough, ontario",2006,-349,487,"Peterborough (CMA), Ontario",CMA,Ontario,743.625,0.2395034290595172,0.1754335044407772,120587.0,184,-1.1609875027988092,6.4,67.7,13825.0,0.0,11.700126763103468
"peterborough, ontario",2007,-265,722,"Peterborough (CMA), Ontario",CMA,Ontario,759.25,0.23662476367375368,0.17791634880095525,120596.0,176,-0.23218017181332715,6.4,67.7,14059.0,2.25,11.700201395229314
"peterborough, ontario",2008,-298,516,"Peterborough (CMA), Ontario",CMA,Ontario,784.375,0.23323306779492942,0.18027964168842758,121012.0,183,-1.123855485406406,6.6,67.6,14194.0,6.5,11.703644993215226
"peterborough, ontario",2009,-72,861,"Peterborough (CMA), Ontario",CMA,Ontario,801.625,0.23120766562035355,0.18380968114984306,121060.0,165,-0.5038823723773336,9.2,67.1,13807.0,13.0,11.704041569445678
"peterborough, ontario",2010,-171,383,"Peterborough (CMA), Ontario",CMA,Ontario,812.375,0.22794051300560253,0.18662280881641224,121909.0,133,-0.6644300256748887,8.8,67.0,13919.0,10.75,11.711030143753012
"peterborough, ontario",2011,-184,633,"Peterborough (CMA), Ontario",CMA,Ontario,835.875,0.22666906840028167,0.1903401182307957,122134.0,130,-0.14737910819264088,8.0,66.7,14412.0,16.75,11.71287408161439
"peterborough, ontario",2012,-321,714,"Peterborough (CMA), Ontario",CMA,Ontario,837.5,0.227785302805294,0.19637873916804022,122554.0,144,0.652773471286127,8.0,66.2,14635.0,0.0,11.716307028162475
"peterborough, ontario",2013,-361,306,"Peterborough (CMA), Ontario",CMA,Ontario,846.125,0.22972160374445402,0.20280021452601127,123062.0,158,-0.5931969251271716,7.6,66.3,14241.0,-8.125,11.720443572397098
"peterborough, ontario",2014,-309,823,"Peterborough (CMA), Ontario",CMA,Ontario,873.625,0.23144630553092485,0.20748899753512248,122927.0,114,-0.8541654803257217,7.4,65.9,15137.0,-4.625,11.719345962231168
"peterborough, ontario",2015,-87,1570,"Peterborough (CMA), Ontario",CMA,Ontario,894.125,0.23158184675707644,0.21230901343184433,123438.0,209,-0.866831931820023,6.8,65.3,14708.0,-30.0,11.723494284702285
"peterborough, ontario",2016,-37,1871,"Peterborough (CMA), Ontario",CMA,Ontario,913.0,0.23109059102636814,0.21669635511107205,125189.0,252,-1.917101342769732,6.6,65.0,15588.0,-40.5,11.73757987436335
"peterborough, ontario",2017,-123,1443,"Peterborough (CMA), Ontario",CMA,Ontario,927.5,0.23569978762254806,0.22055124095828468,127603.0,205,-2.3588787097482036,6.1,65.2,15887.0,-69.25,11.756679160588234
"peterborough, ontario",2018,-61,1146,"Peterborough (CMA), Ontario",CMA,Ontario,1002.25,0.2382657394018683,0.2215413099527952,130707.0,195,-2.6241899821738697,5.7,64.9,17095.0,-57.25,11.780713455944024
"quã©bec, quebec",2001,-402,3099,"QuÃ©bec (CMA), Quebec",CMA,Quebec,505.75,0.3043248447056137,0.12798625431490757,709459.0,1694,1.8267440401770927,8.8,63.6,6415.0,102.6875,13.472257986738425
"quã©bec, quebec",2002,-196,3094,"QuÃ©bec (CMA), Quebec",CMA,Quebec,520.0,0.2996909450251667,0.12930479427128533,714436.0,1086,1.5200801751311526,8.7,65.2,6728.0,108.6875,13.479248699212086
"quã©bec, quebec",2003,-101,2060,"QuÃ©bec (CMA), Quebec",CMA,Quebec,537.375,0.2955774126681599,0.1308857695357605,718810.0,2015,1.5664779287989874,9.1,66.1,6965.0,111.5,13.485352345870451
"quã©bec, quebec",2004,-553,2296,"QuÃ©bec (CMA), Quebec",CMA,Quebec,561.0,0.29199835670782737,0.1331357140782279,722939.0,2247,2.0845465523370574,8.5,65.9,7244.0,122.9375,13.491080126903764
"quã©bec, quebec",2005,-805,3973,"QuÃ©bec (CMA), Quebec",CMA,Quebec,578.75,0.2888156249226972,0.1358564050694145,727658.0,1894,2.850240085314805,8.2,65.6,7262.0,126.8125,13.497586436577745
"quã©bec, quebec",2006,-953,3090,"QuÃ©bec (CMA), Quebec",CMA,Quebec,598.875,0.2853285880001525,0.1395838665933264,734476.0,1832,3.0851927088155366,8.3,65.4,7904.0,138.1875,13.506912598772908
"quã©bec, quebec",2007,-664,3377,"QuÃ©bec (CMA), Quebec",CMA,Quebec,599.375,0.2819614004315146,0.1435861979909285,743428.0,2152,3.5161441323167812,7.4,65.6,7950.0,126.9375,13.519027200919416
"quã©bec, quebec",2008,-301,2619,"QuÃ©bec (CMA), Quebec",CMA,Quebec,608.375,0.27828840330067867,0.1480700478540015,753542.0,2194,3.954656807450679,7.4,65.6,8086.0,114.4375,13.532540035375835
"quã©bec, quebec",2009,-141,1625,"QuÃ©bec (CMA), Quebec",CMA,Quebec,631.25,0.27526928460046896,0.15225528716926143,763783.0,2449,3.870209208636484,8.8,65.3,7844.0,133.875,13.546038996390484
"quã©bec, quebec",2010,-231,1905,"QuÃ©bec (CMA), Quebec",CMA,Quebec,652.0,0.2727136468590788,0.15696659512694316,773929.0,2447,3.9344694409952337,8.2,65.3,7950.0,144.4375,13.559235417098144
"quã©bec, quebec",2011,-578,1745,"QuÃ©bec (CMA), Quebec",CMA,Quebec,675.0,0.2716981806301431,0.16218120188675392,783568.0,2711,3.4955485675780533,8.0,65.1,8406.0,156.25,13.571613127056846
"quã©bec, quebec",2012,-722,1344,"QuÃ©bec (CMA), Quebec",CMA,Quebec,685.5,0.2707207372664852,0.16729975896472626,789511.0,2906,3.4489703120032527,7.9,65.1,8294.0,169.5625,13.579169045449676
"quã©bec, quebec",2013,-726,1452,"QuÃ©bec (CMA), Quebec",CMA,Quebec,697.5,0.26993855000138345,0.1720021430781343,795118.0,2898,3.3667958718077062,7.8,65.3,8454.0,171.9375,13.586245810295127
"quã©bec, quebec",2014,-1063,1413,"QuÃ©bec (CMA), Quebec",CMA,Quebec,713.875,0.2695676289486604,0.1774181660551685,800493.0,2300,3.0068969997239203,7.9,64.8,9081.0,178.5625,13.592983066846006
"quã©bec, quebec",2015,-1061,1415,"QuÃ©bec (CMA), Quebec",CMA,Quebec,732.625,0.26866071927439333,0.182327926048709,805395.0,3240,3.0481937434426585,7.7,64.9,8770.0,188.5,13.599088119284865
"quã©bec, quebec",2016,-809,1477,"QuÃ©bec (CMA), Quebec",CMA,Quebec,750.5,0.2684299096737315,0.1878212298761648,811724.0,2842,2.2421414175261543,7.2,64.6,8826.0,195.3125,13.606915659886383
"quã©bec, quebec",2017,-540,2025,"QuÃ©bec (CMA), Quebec",CMA,Quebec,761.5,0.2700856499866,0.19262497200680892,817163.0,2366,1.3057370438945475,6.1,64.9,9450.0,199.25,13.613593864346504
"quã©bec, quebec",2018,-224,2423,"QuÃ©bec (CMA), Quebec",CMA,Quebec,781.125,0.2721583934558263,0.19697778338435862,824428.0,2370,1.6932952301474475,5.5,65.0,9957.0,209.125,13.622445091516774
"red deer, alberta",2001,748,330,"Red Deer (CMA), Alberta",CMA,Alberta,578.875,0.32974318844703704,0.09502738848972042,70285.0,140,6.516326385430746,4.7,72.3,1588.0,-8.5625,11.160313683765866
"red deer, alberta",2002,410,493,"Red Deer (CMA), Alberta",CMA,Alberta,591.25,0.32557471264367815,0.09421182266009852,73080.0,95,7.389162561576354,5.3,72.9,1714.0,-23.75,11.199310010491944
"red deer, alberta",2003,460,521,"Red Deer (CMA), Alberta",CMA,Alberta,589.625,0.31900350988309184,0.09458211279128072,75786.0,170,6.861425593117462,5.1,73.5,1901.0,-39.10416666666674,11.23566885800203
"red deer, alberta",2004,1189,705,"Red Deer (CMA), Alberta",CMA,Alberta,594.0,0.31519761865387796,0.09480861457047995,78611.0,157,6.8819885257788345,4.7,73.5,2262.0,-31.75,11.272266917734749
"red deer, alberta",2005,1476,668,"Red Deer (CMA), Alberta",CMA,Alberta,612.625,0.3129676416286075,0.09458507433679915,82328.0,311,7.518705665144301,4.0,72.7,2422.0,-26.1875,11.318466547515927
"red deer, alberta",2006,879,639,"Red Deer (CMA), Alberta",CMA,Alberta,675.5,0.3148840860810936,0.09428973861642191,86616.0,319,9.824974600535699,3.6,73.6,2599.0,-29.6875,11.369239834990735
"red deer, alberta",2007,146,411,"Red Deer (CMA), Alberta",CMA,Alberta,779.75,0.3171178048972168,0.0944190589529701,89071.0,785,9.576629879534304,3.7,74.5,2709.0,-45.875,11.397189083487625
"red deer, alberta",2008,88,414,"Red Deer (CMA), Alberta",CMA,Alberta,818.5,0.3190581924505903,0.09518104073691384,90974.0,591,9.288368105172907,3.8,74.8,3019.0,-61.125,11.41832903038917
"red deer, alberta",2009,-111,146,"Red Deer (CMA), Alberta",CMA,Alberta,784.625,0.317855753856791,0.09573916425392161,92564.0,497,9.517739077827233,6.8,74.6,2997.0,-72.8125,11.435655576145562
"red deer, alberta",2010,204,133,"Red Deer (CMA), Alberta",CMA,Alberta,761.75,0.3177437854409416,0.097685686415333,93289.0,640,8.854205747730171,6.6,73.2,2974.0,-86.4375,11.44345748063504
"red deer, alberta",2011,855,713,"Red Deer (CMA), Alberta",CMA,Alberta,750.25,0.31709260931937727,0.1001009510652994,94105.0,1001,8.129217363583232,5.6,73.8,3308.0,-116.9375,11.452166459124664
"red deer, alberta",2012,1064,267,"Red Deer (CMA), Alberta",CMA,Alberta,788.625,0.32083453712493293,0.10308927318502621,96916.0,888,8.533162738866647,4.7,73.7,3722.0,-98.9375,11.48159990292732
"red deer, alberta",2013,802,248,"Red Deer (CMA), Alberta",CMA,Alberta,858.25,0.3224957827937987,0.10535986826251105,99592.0,733,7.56084826090449,4.6,73.3,3749.0,-89.6875,11.508837119061623
"red deer, alberta",2014,500,3,"Red Deer (CMA), Alberta",CMA,Alberta,897.75,0.3233527636610276,0.10776459486292281,101731.0,812,7.785237538213524,4.8,72.8,3775.0,-107.25,11.530087353681484
"red deer, alberta",2015,-588,40,"Red Deer (CMA), Alberta",CMA,Alberta,950.25,0.3231452506365527,0.11189721860483197,102898.0,1364,6.8320083966646585,6.1,73.3,3533.0,-94.1875,11.541493485287285
"red deer, alberta",2016,-512,-836,"Red Deer (CMA), Alberta",CMA,Alberta,919.5,0.3190408944945255,0.11628041939103184,103388.0,927,6.325685766239796,8.2,72.3,3257.0,-94.5,11.546244180163054
"red deer, alberta",2017,76,-163,"Red Deer (CMA), Alberta",CMA,Alberta,916.125,0.3160256846154593,0.12104020749749857,102941.0,732,5.304009092587015,8.0,72.1,3310.0,-88.125,11.541911287556298
"red deer, alberta",2018,-52,-258,"Red Deer (CMA), Alberta",CMA,Alberta,931.25,0.31296032082674585,0.1256603555315621,103732.0,590,5.11896039794856,6.5,71.8,3651.0,-93.75,11.54956592906522
"regina, saskatchewan",2001,-2113,574,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,512.0,0.2995535894231932,0.12331210447821356,198472.0,487,3.7738320770688056,5.8,65.6,396.0,8.0,12.198403311225267
"regina, saskatchewan",2002,-1095,875,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,524.25,0.2957245134617324,0.12472017747302612,198340.0,453,3.554502369668246,5.7,66.9,435.0,8.25,12.197738008740115
"regina, saskatchewan",2003,-993,604,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,532.375,0.292984972814638,0.12518307485504485,199372.0,566,2.999418173063419,5.6,67.8,398.0,8.4375,12.202927705386095
"regina, saskatchewan",2004,-1901,554,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,544.625,0.2900479137552406,0.12542922739069676,200360.0,632,3.3240167698143344,5.3,67.8,424.0,14.75,12.207871027471553
"regina, saskatchewan",2005,-1459,752,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,547.125,0.28751283917869147,0.12638737921199852,200558.0,637,3.9340240728367855,5.1,67.9,454.0,13.875,12.208858760704272
"regina, saskatchewan",2006,24,954,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,560.375,0.28487540951057283,0.12746450908368906,201460.0,837,3.8369899731956716,4.7,68.8,473.0,11.4375,12.213346129496673
"regina, saskatchewan",2007,321,488,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,600.375,0.28224903228341813,0.12806771068712788,203572.0,1219,4.769811172459867,4.4,69.7,503.0,-4.625,12.223775029643178
"regina, saskatchewan",2008,513,816,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,693.875,0.281049644565828,0.12800956863656615,206508.0,1728,5.123288201909854,4.2,70.1,542.0,-16.5,12.238094431552911
"regina, saskatchewan",2009,236,327,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,756.375,0.28128897044528844,0.1271473752590127,210897.0,2327,5.443415506147551,5.1,70.6,586.0,-15.25,12.259125141614627
"regina, saskatchewan",2010,-61,628,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,808.5,0.2820156005659394,0.12681510164569215,214864.0,2586,5.589582247375084,5.3,70.6,593.0,-7.625,12.277760548820957
"regina, saskatchewan",2011,366,305,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,852.375,0.2848227624299296,0.12696505502839364,218887.0,4054,5.875177603055458,5.0,70.0,577.0,-10.9375,12.296310893899093
"regina, saskatchewan",2012,-88,283,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,911.125,0.291725491240688,0.12729637818207648,225246.0,3475,5.798105182777941,4.9,70.1,620.0,9.625,12.324948417266294
"regina, saskatchewan",2013,-662,694,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,947.625,0.29664150028571923,0.12745675249787874,230996.0,3966,5.948154946405999,4.2,70.4,708.0,11.1875,12.35015567333669
"regina, saskatchewan",2014,-1312,629,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,995.125,0.3003018535162543,0.12818599603181333,235876.0,3621,6.104902575929725,3.9,69.8,670.0,13.5,12.371061522195516
"regina, saskatchewan",2015,-1282,467,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,1004.625,0.30330561650851284,0.12923091015834814,240167.0,4656,6.570428077129664,5.2,69.9,762.0,21.875,12.389089793677693
"regina, saskatchewan",2016,-1852,1256,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,1022.375,0.3056401475774068,0.13028394382274405,245295.0,4798,6.151776432458877,6.5,69.7,701.0,16.3125,12.4102168468346
"regina, saskatchewan",2017,-2718,946,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,1021.0,0.30883389113968646,0.1325003603055391,249788.0,5434,5.708841097250469,6.4,69.2,666.0,30.75,12.428367837088988
"regina, saskatchewan",2018,-3250,1023,"Regina (CMA), Saskatchewan",CMA,Saskatchewan,1026.75,0.3095190194987831,0.13515421908221995,253503.0,4888,5.132089166597633,6.1,68.8,745.0,19.3125,12.443130936262877
"saguenay, quebec",2001,27,-1748,"Saguenay (CMA), Quebec",CMA,Quebec,394.375,0.28869507819996454,0.1263178481716671,163619.0,116,0.9778815418747212,8.8,63.6,6415.0,-8.6875,12.005295833326729
"saguenay, quebec",2002,69,-1444,"Saguenay (CMA), Quebec",CMA,Quebec,397.25,0.2808177361166785,0.12967839412907403,162155.0,167,0.4871881841447997,8.7,65.2,6728.0,-14.0625,11.996307946906063
"saguenay, quebec",2003,1,-1224,"Saguenay (CMA), Quebec",CMA,Quebec,408.5,0.27262227079659207,0.13310688293300876,161036.0,210,1.1736506122854518,9.1,66.1,6965.0,-17.375,11.989383221455762
"saguenay, quebec",2004,-94,-1264,"Saguenay (CMA), Quebec",CMA,Quebec,411.25,0.2648175437720109,0.13748532607338212,160148.0,229,0.6431550815495667,8.5,65.9,7244.0,-26.8125,11.983853666667098
"saguenay, quebec",2005,-115,-778,"Saguenay (CMA), Quebec",CMA,Quebec,415.875,0.2589832212656319,0.1419656884308427,159130.0,100,1.6150317350593855,8.2,65.6,7262.0,-36.0625,11.97747675720423
"saguenay, quebec",2006,-178,-248,"Saguenay (CMA), Quebec",CMA,Quebec,428.75,0.25329165064698506,0.14647136311208314,158659.0,146,1.2731707624528077,8.3,65.4,7904.0,-31.9375,11.9745125240503
"saguenay, quebec",2007,-112,88,"Saguenay (CMA), Quebec",CMA,Quebec,438.375,0.24887681867158998,0.15049684627065993,158701.0,167,2.0982854550380905,7.4,65.6,7950.0,-34.0625,11.974777207691876
"saguenay, quebec",2008,-47,-293,"Saguenay (CMA), Quebec",CMA,Quebec,458.75,0.24469834892334735,0.15526398392868354,159290.0,102,1.5443530667336305,7.4,65.6,8086.0,-35.1875,11.978481719288684
"saguenay, quebec",2009,-11,158,"Saguenay (CMA), Quebec",CMA,Quebec,463.75,0.24103628112228268,0.16038161622746533,159532.0,100,1.579620389639696,8.8,65.3,7844.0,-33.625,11.979999808043386
"saguenay, quebec",2010,-20,100,"Saguenay (CMA), Quebec",CMA,Quebec,479.25,0.2386224629902389,0.16615073520233667,160228.0,97,2.3279326959083306,8.2,65.3,7950.0,-28.3125,11.984353079866981
"saguenay, quebec",2011,-23,554,"Saguenay (CMA), Quebec",CMA,Quebec,500.25,0.2378649527278604,0.17216879976628108,160877.0,90,1.6285733821490953,8.0,65.1,8406.0,-18.5,11.988395376833584
"saguenay, quebec",2012,-32,-63,"Saguenay (CMA), Quebec",CMA,Quebec,490.75,0.23845725941034673,0.17769330613758577,161790.0,146,1.2732554546016441,7.9,65.1,8294.0,-25.1875,11.994054476999382
"saguenay, quebec",2013,-124,-186,"Saguenay (CMA), Quebec",CMA,Quebec,509.625,0.24001579457184988,0.18284684818084784,162081.0,149,0.5367686527106817,7.8,65.3,8454.0,-15.9375,11.995851489256172
"saguenay, quebec",2014,-36,-302,"Saguenay (CMA), Quebec",CMA,Quebec,515.625,0.24137888474735258,0.1890906173631853,162044.0,85,0.6109451753844635,7.9,64.8,9081.0,-19.6875,11.99562318227485
"saguenay, quebec",2015,-97,-624,"Saguenay (CMA), Quebec",CMA,Quebec,520.5,0.2418084883189969,0.19496723395327598,162058.0,112,1.5673400881166002,7.7,64.9,8770.0,-23.625,11.995709574830332
"saguenay, quebec",2016,-15,-339,"Saguenay (CMA), Quebec",CMA,Quebec,521.75,0.24160742496050552,0.20225488744075829,162048.0,125,0.41345774091627174,7.2,64.6,8826.0,-33.4375,11.995647866623738
"saguenay, quebec",2017,-50,-276,"Saguenay (CMA), Quebec",CMA,Quebec,535.375,0.2434496737195966,0.2095980818667194,161824.0,68,-0.01235910618944038,6.1,64.9,9450.0,-26.875,11.99426460387971
